1,108,2,-151.58742267089173,-151.58742267089173,True
2,99,22,-371.51987749514404,-261.5536500830179,True
3,70,36,-166.50465819515196,-229.87065278706257,True
4,73,51,-91.37910950452684,-195.24776696642863,True
5,84,67,-344.37545523784615,-225.07330462071212,True
6,130,93,-377.954558978609,-250.5535136803616,True
7,91,112,-304.93533901753466,-258.32234587138635,True
8,135,139,-196.10821223045394,-250.5455791662698,True
9,125,164,-365.20073070094253,-263.2850404479001,True
10,71,178,-86.22128165992393,-245.57866456910247,True
11,65,191,-85.50886090956172,-231.02686423641697,True
12,76,206,-82.8099083675818,-218.67545124734738,True
13,68,220,-115.37424892235579,-210.72920491465572,True
14,62,232,-98.04356757370232,-202.68023081887333,True
15,100,252,-149.3780276549611,-199.12675060794584,True
16,65,265,-212.48655410744806,-199.96173832666472,True
17,72,279,-176.61360144635563,-198.58831851017592,True
18,90,297,-143.85016816265892,-195.54731015753612,True
19,102,318,-315.2966433530262,-201.84990664150925,True
20,142,346,-34.08228328479066,-193.46152547367333,True
21,105,367,-272.4322072248634,-197.22203412849188,True
22,68,381,-270.6657780255093,-200.56038612381087,True
23,128,406,-68.02101009323127,-194.7978045572639,True
24,99,426,-164.69591487382792,-193.54355915378747,True
25,100,446,-493.8585648210307,-205.55615938047723,True
26,99,466,-382.4879898397239,-212.36122978275594,True
27,130,492,-106.93328581053896,-208.45649111711828,True
28,98,512,-216.2299978578639,-208.7341163578592,True
29,122,536,-98.15362836978416,-204.92099608240832,True
30,86,553,-73.34411199755175,-200.53509994624645,True
31,64,566,-56.97177039720586,-195.9040247995032,True
32,78,582,-187.98696042171036,-195.65661653769712,True
33,84,598,-144.40477100013405,-194.10353030928613,True
34,148,628,-295.4087099243115,-197.0830944156104,True
35,133,655,-259.33972889286395,-198.86185540067478,True
36,102,675,-193.30562216943548,-198.70751558869588,True
37,129,701,-321.4411236399378,-202.02464013062135,True
38,116,724,-85.52690961984487,-198.95891038033776,True
39,98,744,-383.8248221475171,-203.6990619641116,True
40,113,766,-221.85707965470596,-204.1530124063765,True
41,106,787,-242.63997495880164,-205.0917188100942,True
42,92,806,-116.15404458581028,-202.9741551380874,True
43,127,831,-79.48493542554223,-200.102312819191,True
44,88,849,-151.91170392266935,-199.00707170790645,True
45,131,875,-245.35410689549025,-200.0370058231861,True
46,133,902,-256.31968194932426,-201.26054226071082,True
47,152,932,-56.73643165057331,-198.1855611838994,True
48,78,948,-105.08774699740043,-196.2460233883473,True
49,115,971,-182.6293110122029,-195.96813129903822,True
50,94,989,-55.91569036523893,-193.1670824803622,True
51,94,1008,-131.21140763507162,-191.952265326533,True
52,172,1043,-495.15223019691547,-197.78303388173268,True
53,89,1060,-147.59315040565156,-196.83605494822172,True
54,94,1079,-178.34549053557328,-196.49363708872824,True
55,126,1104,-184.99945687180144,-196.284651993875,True
56,85,1121,-44.922666211657415,-193.58175939062113,True
57,129,1147,-208.48139961275257,-193.84315658750063,True
58,133,1174,-177.8455085260428,-193.56733506919963,True
59,115,1197,-144.38930301690354,-192.73380910221158,True
60,123,1221,-75.06618866029535,-190.77268209484632,True
61,123,1246,-122.43308725142363,-189.65236086790495,True
62,136,1273,-108.55116768867339,-188.3442771069496,True
63,114,1296,-164.7480105564695,-187.9697331934499,True
64,121,1320,-154.64657319740317,-187.44905881851167,True
65,104,1341,-293.918911743977,-189.0870565558265,True
66,112,1363,-152.01804751396458,-188.5254049036771,True
67,142,1392,-333.18518675769064,-190.68450612537876,True
68,143,1420,-275.0451560980433,-191.92510391909443,True
69,147,1450,-233.79246844028367,-192.53187731795225,True
70,88,1467,-74.75350955120702,-190.84932920699873,True
71,84,1484,-54.95515030480661,-188.93532668724956,True
72,102,1505,-42.831956298745055,-186.90611320963149,True
73,152,1535,-137.37517022249287,-186.2276071413145,True
74,107,1556,-110.31353027920582,-185.2017412377725,True
75,143,1585,-160.81968912680654,-184.8766472096263,True
76,147,1614,-110.0450862108737,-183.89202140701113,True
77,156,1646,-97.08616099407124,-182.76467257047943,True
78,141,1674,-181.9941930133412,-182.7547946274392,True
79,145,1703,-61.240648702690905,-181.21664088155632,True
80,142,1731,-108.01088590178388,-180.30156894430917,True
81,107,1753,-112.87674866818362,-179.46916375571502,True
82,114,1775,-183.21742401731558,-179.51487424671015,True
83,154,1806,-310.0607814706647,-181.08771650242045,True
84,155,1837,-108.28512849229958,-180.2210190261095,True
85,127,1863,-135.47159121068944,-179.6945551694575,True
86,141,1891,-96.35022718145788,-178.72543507657377,True
87,77,1906,-133.2626155860455,-178.2028739330045,True
88,82,1923,-83.7495107812068,-177.12954026082494,True
89,123,1947,-49.28772610912932,-175.693115382716,True
90,145,1976,-160.1278346196479,-175.52016781868193,True
91,120,2000,-229.93131278627615,-176.1180924886555,True
92,106,2021,-112.21538854062999,-175.42349788052476,True
93,107,2043,-104.78558626605964,-174.6639504438101,True
94,89,2061,-116.08247990863167,-174.04074331045712,True
95,118,2084,-101.21449964745449,-173.27415127189923,True
96,162,2117,-164.93655873053825,-173.18730134959333,True
97,65,2130,-86.12750557265329,-172.28977768178984,True
98,128,2155,-172.91901219003898,-172.2961984420781,True
99,100,2175,-16.266374848993294,-170.72013961790552,True
100,165,2208,-166.52984860425028,-170.678236707769,True
101,234,2255,-133.2374483308442,-170.49473696436854,True
102,94,2274,-67.14780246475539,-167.45101621406462,True
103,129,2300,-35.32682017320174,-166.1392378338451,True
104,200,2340,-308.1636738871392,-168.30708347767123,True
105,231,2386,-151.42607193349264,-166.3775896446277,True
106,127,2411,-68.12916981921558,-163.27933575303376,True
107,296,2470,-139.83769710688784,-161.62835933392728,True
108,92,2489,-98.16342823177789,-160.64891149394055,True
109,186,2526,-8.272023271097211,-157.0796244196421,True
110,111,2548,-140.65051033033097,-157.62391670634617,True
111,144,2577,-47.513846008462025,-157.24396655733517,True
112,90,2595,-87.0939540505116,-157.2868070141645,True
113,195,2634,-151.25925263486891,-157.6456570512896,True
114,99,2654,-107.88345099529582,-157.74405588550553,True
115,241,2702,-108.52526343825704,-157.3355282433385,True
116,78,2718,-131.25449026540593,-156.5232076049181,True
117,98,2737,-126.00207967140481,-156.0170923871686,True
118,195,2776,-59.95218335086038,-155.1781125390506,True
119,206,2817,-55.08326744155093,-152.57597877993584,True
120,141,2846,-137.2365920187229,-153.60752186727515,True
121,80,2862,-84.40009143009341,-151.72720070932743,True
122,140,2890,22.03998369997626,-148.80014309207257,True
123,157,2921,-154.25079636369247,-149.6624409547772,True
124,156,2952,-91.4942684816633,-148.93042449085556,True
125,106,2973,-87.79064514409959,-144.86974529408624,True
126,134,3000,-218.20019989798988,-143.22686739466891,True
127,133,3027,-172.79994924812843,-143.8855340290448,True
128,176,3062,-75.5686108723099,-142.47892015918924,True
129,220,3106,-147.48933385398186,-142.97227721403124,True
130,251,3156,-124.2093703588851,-143.48092979764456,True
131,99,3176,-44.6672774300812,-143.35788486797333,True
132,149,3206,-236.37131752606416,-143.84172843901683,True
133,228,3251,-154.65437628646285,-143.94422449188014,True
134,152,3282,-199.11880401456608,-142.98132543278268,True
135,135,3309,-106.75341570542675,-141.45546230090832,True
136,146,3338,-186.68392789692842,-141.38924535818325,True
137,244,3387,-187.46159777569704,-140.04945009954085,True
138,214,3430,-2.6779508149007114,-139.2209605114914,True
139,310,3492,-41.31337851522571,-135.79584607516847,True
140,127,3517,-44.19129830193219,-134.01918826164075,True
141,128,3543,-117.50329781674535,-132.7678214902202,True
142,217,3586,-339.3265901690103,-134.9995469460522,True
143,92,3604,-35.042385064894674,-134.5551214424457,True
144,134,3631,-179.51547675921114,-134.8311591708111,True
145,136,3658,-89.26607997094726,-133.27027890156566,True
146,208,3700,-58.70247675954951,-131.29410684966794,True
147,194,3739,-95.81302752487643,-131.68487280841097,True
148,222,3783,-136.90803581651627,-132.00307569660214,True
149,186,3820,-90.4944064642865,-131.08172665112298,True
150,108,3842,-96.07923131166854,-131.48336206058727,True
151,163,3875,-77.36185019991088,-130.94486648623564,True
152,160,3907,-84.1593070963048,-126.83493725522956,True
153,123,3931,-187.17894852550415,-127.2307952364281,True
154,179,3967,-70.45677576998713,-126.15190808877223,True
155,119,3991,-171.32948835044076,-126.0152084035586,True
156,269,4045,-147.8142155709035,-127.04412389715108,True
157,320,4109,-120.37760662906874,-126.16308596731422,True
158,152,4139,-87.96475718402246,-125.26427845389402,True
159,380,4215,-85.83057493913891,-124.67869117311636,True
160,119,4239,-48.82582484482562,-124.41628753496168,True
161,453,4329,-259.45895462581257,-125.78654620870557,True
162,289,4387,-88.12896294280388,-125.58232416124687,True
163,1000,4587,48.71114849422342,-123.44773257073996,True
164,261,4639,-112.45534584517767,-123.0258202972177,True
165,226,4685,-87.93902543492615,-120.96602143412719,True
166,621,4809,-149.92673365973843,-120.9451082955849,True
167,327,4874,-3.102205305990097,-117.6442784810679,True
168,183,4911,-182.58358732237457,-116.71966279331123,True
169,1000,5111,21.13516141457831,-114.17038649476261,True
170,306,5172,-87.2447967297771,-114.29529936654829,True
171,249,5222,50.50898600200708,-113.24065800348018,True
172,198,5261,-74.95144185826258,-113.56185285907536,True
173,321,5326,-41.51212585063311,-112.60322241535675,True
174,221,5370,-7.005808530495713,-111.57014519786966,True
175,533,5476,-111.84269530189596,-111.08037525962054,True
176,237,5524,-91.0837644737462,-110.89076204224926,True
177,422,5608,-223.31763312802414,-112.15307676358879,True
178,109,5630,-20.783667719241365,-110.5409715106478,True
179,89,5648,-72.3719517868928,-110.6522845414898,True
180,418,5731,-131.58108415558823,-110.88798652402785,True
181,332,5798,-256.32793047456323,-112.32249834209163,True
182,548,5907,-181.93482059514486,-112.30967230786995,True
183,953,6098,-109.54453840908259,-110.30450987725413,True
184,122,6122,-56.224199428261926,-109.78390058661374,True
185,126,6148,-62.01356589825663,-109.04932033348939,True
186,1000,6348,-67.87086620293437,-108.76452672370418,True
187,247,6397,-45.335997009519375,-107.88526053793892,True
188,367,6470,-94.9238464429642,-107.99700389455651,True
189,145,6499,-25.444570868470308,-107.75857234214993,True
190,632,6626,-83.65628127612487,-106.99385680871468,True
191,120,6650,-323.9217202609393,-107.9337608834613,True
192,663,6782,-128.49957849733266,-108.09660278302836,True
193,440,6870,-207.94021089827947,-109.12814902935055,True
194,198,6910,-70.9119408771393,-108.67644363903563,True
195,376,6985,-277.7972457450385,-110.44227110001145,True
196,670,7119,-294.2688334734996,-111.73559384744107,True
197,732,7266,-160.13313681916478,-112.47565015990618,True
198,180,7302,-17.729087064640908,-110.9237509086522,True
199,168,7335,-2.930352455554271,-110.79039068471782,True
200,327,7401,-221.44727770964738,-111.3395649757718,True
201,256,7452,-250.85642276252014,-112.51575472008855,True
202,317,7515,-114.54692202964108,-112.9897459157374,True
203,106,7536,-38.46721172189231,-113.02114983122432,True
204,178,7572,-224.55950712279412,-112.18510816358086,True
205,1000,7772,-10.120634121893577,-110.77205378546489,True
206,247,7821,-61.35082402535298,-110.70427032752625,True
207,96,7841,-4.184062804804213,-109.34773398450541,True
208,907,8022,-150.90910323658457,-109.87519073455347,True
209,360,8094,-145.5072813814707,-111.24754331565723,True
210,369,8168,-96.50735356990688,-110.80611174805298,True
211,480,8264,-129.40575695766572,-111.62503085754501,True
212,131,8290,-43.587476807855296,-111.18996608511844,True
213,397,8369,-23.496612665095697,-109.91233968542072,True
214,388,8447,-228.08740928047177,-111.11437926827246,True
215,108,8469,-43.95108397484188,-110.46863747363834,True
216,379,8544,-24.065230626385613,-109.39674487724811,True
217,203,8585,0.32830309197487395,-108.1334410496143,True
218,126,8610,-30.328032417343593,-107.83719954027913,True
219,1000,8810,-78.38994782621941,-108.07026634412583,True
220,407,8892,-161.86161406047563,-108.31651656454335,True
221,1000,9092,-104.14875303896513,-108.51400318063207,True
222,955,9283,-330.84044962870894,-112.04280751391893,True
223,331,9349,-1.4854973512730538,-110.51515452379475,True
224,1000,9549,11.250313615775259,-109.48770870282034,True
225,481,9645,-189.6215330322113,-110.50601758170147,True
226,174,9680,5.641040327486962,-108.26760517944669,True
227,1000,9880,-51.00864498139172,-107.04969213677933,True
228,275,9935,13.098333628761338,-106.16302269176862,True
229,1000,10135,-111.35270514457825,-105.80165640467457,True
230,1000,10335,-69.38068514349631,-105.2533695525207,True
231,185,10372,-52.16157123601417,-105.32831249058003,True
232,1000,10572,-24.32713641955059,-103.20787067951488,True
233,1000,10772,-68.01216990094622,-102.34144861565971,True
234,1000,10972,-67.06394007967877,-101.02089997631087,True
235,166,11005,-9.721222948854447,-100.05057804874512,True
236,907,11186,-290.4852314277888,-101.08859108405373,True
237,1000,11386,-71.98238970259045,-99.93379900332268,True
238,73,11401,1.4800598523641355,-99.89221889665004,True
239,1000,11601,-98.13103504401646,-100.46039546193794,True
240,1000,11801,-32.30320930957218,-100.34151457201433,True
241,1000,12001,-1.0235488461300464,-99.17671708230817,True
242,1000,12201,-115.42195395098041,-96.93767072012784,True
243,103,12222,-18.05385018176375,-96.76778537129655,True
244,1000,12422,-6.315780774673571,-95.0357884114512,True
245,1000,12622,-10.637880121390333,-94.24950641295561,True
246,1000,12822,-66.44806519052983,-94.32696229726545,True
247,686,12959,-94.19589692934217,-94.3107909913101,True
248,1000,13159,-38.58699416436116,-93.32758057478856,True
249,761,13311,-221.08175741225062,-94.63345408426818,True
250,1000,13511,-45.05752775371804,-94.12323704868867,True
251,1000,13711,-63.56856279706085,-93.98530417466016,True
252,1000,13911,-6.305516311214641,-93.20676626680927,True
253,1000,14111,-65.05147809355987,-91.98549156248983,True
254,1000,14311,-53.633173460168244,-91.81725553939162,True
255,1000,14511,-84.16209396691275,-90.94558159555635,True
256,1000,14711,-32.93478708511285,-89.79678731069843,True
257,1000,14911,-140.74595472155514,-90.0004707916233,True
258,238,14959,-89.13706220456024,-90.01219384182866,True
259,1000,15159,-57.12114608042069,-89.7250995532415,True
260,1000,15359,-61.52596323436257,-89.85210093713685,True
261,1000,15559,-62.77776986151153,-87.88528908949385,True
262,1000,15759,-51.09488087109891,-87.5149482687768,True
263,1000,15959,-55.5005359523579,-88.55706511324263,True
264,1000,16159,1.071452792318384,-87.42179712686766,True
265,1000,16359,-53.288651300078634,-87.07529338551917,True
266,1000,16559,-89.3080454459192,-86.46910650338101,True
267,1000,16759,-30.234608832659337,-86.74043053864769,True
268,1000,16959,-78.17240365160661,-85.69631870194002,True
269,1000,17159,-79.39915823144243,-86.70166189840022,True
270,1000,17359,-3.9681042121256302,-85.8688949732237,True
271,152,17389,-85.18795856814182,-87.22586441892521,True
272,223,17434,-55.27411208355468,-87.02909112117811,True
273,151,17464,-43.567659257132085,-87.0496464552431,True
274,447,17553,-64.27852935304655,-87.62237366346862,True
275,1000,17753,-40.2301309093762,-86.90624801954341,True
276,1000,17953,-19.039829137916097,-86.18580866618512,True
277,1000,18153,-42.24989809125114,-84.3751313158174,True
278,1000,18353,-64.95175791257778,-84.81681221775078,True
279,1000,18553,-40.555620541656,-84.4986489052984,True
280,1000,18753,-95.3366966078783,-84.13620502982128,True
281,769,18907,-337.1330603865309,-84.94425632894095,True
282,1000,19107,15.850011652360521,-82.9664080064659,True
283,1000,19307,-64.30754005466775,-82.51403802292178,True
284,1000,19507,-71.58088615752936,-82.66760489021445,True
285,1000,19707,-59.52956656299656,-82.64276489686182,True
286,1000,19907,-27.38166745760622,-82.23787290940857,True
287,1000,20107,-33.16808925130873,-82.11619383182644,True
288,1000,20307,-18.80433169557262,-81.35499868435254,True
289,1000,20507,-22.473035133965432,-81.3252833270075,True
290,140,20535,-65.96865008319853,-81.14840701507822,True
291,1000,20735,-57.69791603456381,-78.48616897281447,True
292,1000,20935,-36.312450878162174,-77.56429769662276,True
293,1000,21135,-27.722158142483945,-75.7621171690648,True
294,528,21241,-173.9975696577602,-76.79297345687101,True
295,1000,21441,-21.47866661559155,-74.22978766557654,True
296,1000,21641,-11.667445639487706,-71.40377378723642,True
297,1000,21841,-34.29892451079459,-70.14543166415271,True
298,1000,22041,-69.6908472687539,-70.66504926619385,True
299,1000,22241,127.60468264546431,-69.35969891518366,True
300,1000,22441,-57.99361053814263,-67.72516224346863,True
301,1000,22641,-17.743780037701065,-65.39403581622042,True
302,1000,22841,-9.33905395702573,-64.34195713549428,True
303,1000,23041,81.03944990401237,-63.14689051923523,True
304,1000,23241,65.16631872490063,-60.24963226075828,True
305,184,23277,-43.575802129064954,-60.58418394083,True
306,1000,23477,-47.58189846757504,-60.44649468525221,True
307,1000,23677,3.1177506954653813,-60.373476550249514,True
308,1000,23877,-29.14230789329223,-59.155808596816584,True
309,1000,24077,19.15033224353974,-57.50923246056647,True
310,1000,24277,103.47179623711313,-55.50944096249627,True
311,108,24299,-40.47900629114125,-54.620173455831036,True
312,1000,24499,28.829117954025754,-53.89600750821222,True
313,430,24585,-245.91076112875405,-56.12014899284881,True
314,1000,24785,-24.822731463189434,-54.087502214675986,True
315,127,24810,12.844202808431362,-53.51954934684326,True
316,1000,25010,45.15719897158835,-52.82732505086351,True
317,269,25064,-64.05795136943378,-53.4711875954776,True
318,1000,25264,9.264596794873352,-53.075261303355425,True
319,782,25421,181.97921485373257,-50.47156967655591,True
320,1000,25621,16.249198444598584,-48.690461551505166,True
321,1000,25821,108.24545314368541,-46.566519489678655,True
322,1000,26021,33.782756584527995,-42.9202874275463,True
323,1000,26221,34.3631852032549,-42.56180060200102,True
324,1000,26421,67.25457683000775,-42.0017579698587,True
325,679,26556,167.76380623592516,-38.42790457717733,True
326,1000,26756,-26.87599135561996,-38.75307489400839,True
327,1000,26956,13.78051989471155,-38.10518324524737,True
328,263,27009,-15.366468027726967,-38.38983126181225,True
329,1000,27209,30.64381942189214,-36.96986601614754,True
330,888,27387,203.18659649060737,-34.24419319980651,True
331,1000,27587,60.71777905132804,-33.11539969693309,True
332,1000,27787,80.34176632738178,-32.06871066946376,True
333,670,27921,275.580741530096,-28.632781555153347,True
334,1000,28121,53.93994609577314,-27.422742693398828,True
335,296,28180,-66.90322863709561,-27.99456275028124,True
336,1000,28380,102.43733846212685,-24.065337051382084,True
337,1000,28580,36.57486842071161,-22.97976447014906,True
338,1000,28780,87.89368757826173,-22.11562819289008,True
339,176,28815,-42.527300299786745,-21.559590845447786,True
340,698,28955,154.09761178094942,-19.695582634542568,True
341,137,28982,4.602090981500325,-19.63932623626627,True
342,1000,29182,0.4074959661334534,-18.481031737095126,True
343,314,29245,-36.5141835976995,-18.665635071254485,True
344,158,29276,-19.59990506675821,-18.798476314175332,True
345,1000,29476,67.95499819289893,-18.01254753103244,True
346,254,29527,-12.416698005622138,-17.47223385918336,True
347,380,29603,224.8270598255064,-14.282004291634875,True
348,871,29777,163.7543832993456,-12.258590516997806,True
349,1000,29977,98.71034641222903,-9.060669478753011,True
350,1000,30177,123.17884099258467,-7.378305791289982,True
351,1000,30377,48.3549401234544,-6.259070762084829,True
352,1000,30577,50.280708447258235,-5.693208514500101,True
353,166,30611,8.153933356565133,-4.961154399998851,True
354,462,30703,273.48163203287805,-1.6900063450683889,True
355,1000,30903,74.24315632996517,-0.10595384209960812,True
356,1000,31103,138.3375060937009,1.606769089688529,True
357,622,31227,166.84359120695652,4.682664548973646,True
358,147,31257,-31.258236488246567,5.261452806136781,True
359,664,31390,197.11878757438976,7.803852142684885,True
360,92,31408,-57.738070549912266,7.84173106952939,True
361,626,31533,205.12561731249286,10.52076494126943,True
362,1000,31733,72.10580038813157,11.752771753861738,True
363,864,31906,238.91911880275984,14.696968301412912,True
364,82,31922,-126.23366577998561,13.423917115689873,True
365,54,31933,-105.08695007804093,12.90593412791025,True
366,1000,32133,46.02548378436266,14.259269420213068,True
367,446,32222,220.70382388723115,16.768653747411975,True
368,104,32243,0.23913151798180365,17.55276909910786,True
369,764,32396,202.98569224087385,20.376617603831022,True
370,1000,32596,72.53385951218857,21.141637241074164,True
371,578,32712,229.41068621547777,24.287623688910358,True
372,755,32863,201.08403309213293,26.85120514066723,True
373,429,32948,251.4627418208495,29.801509151447043,True
374,888,33126,234.9624556951993,32.79391900192951,True
375,239,33174,304.9253282272699,36.24547359329597,True
376,1000,33374,89.24398712672883,37.328311755942416,True
377,796,33533,172.21038354674084,39.472914572322345,True
378,1000,33733,90.67437725383887,41.02917592398651,True
379,897,33912,200.07599219926863,43.435492051395755,True
380,1000,34112,125.65351101452237,45.64539412761976,True
381,437,34200,208.0952448046944,51.09767717953201,True
382,171,34234,-71.53646327501357,50.22381243025828,True
383,881,34410,227.712959425963,53.14401742506458,True
384,1000,34610,159.16849537088575,55.45151124034874,True
385,855,34781,209.79346278585203,58.14474153383722,True
386,260,34833,-134.6411636665058,57.07214657174822,True
387,237,34881,254.62604488459286,59.95008791310724,True
388,208,34922,-19.84809523575194,59.93965027770544,True
389,846,35091,238.17220727671344,62.546102701812224,True
390,413,35174,277.2913652989514,65.97870285563373,True
391,121,35198,-24.583728759937728,66.30984472837999,True
392,114,35221,-3.4649122649532984,66.63832011451207,True
393,451,35311,242.7396299169024,69.34293799510593,True
394,367,35385,249.70703525427533,73.5799840442263,True
395,119,35408,-57.4836849299587,73.21993386108262,True
396,894,35587,266.4458464462456,76.00106678193995,True
397,999,35787,131.6769497167602,77.66082552421551,True
398,320,35851,12.478475156627354,78.48251874846932,True
399,727,35996,-110.30128981983994,76.10345902381627,True
400,855,36167,241.58992187825345,79.09929434798025,True
401,472,36262,236.41409255383462,81.6408730738956,True
402,408,36343,246.24363022560965,84.19669991572195,True
403,295,36402,38.61746017741362,83.77248001845595,True
404,1000,36602,61.2080268712908,83.73289709991987,True
405,265,36655,244.00439054287574,86.60869902663927,True
406,437,36743,204.69849279596014,89.13150293927461,True
407,569,36857,260.8421438361811,91.7087468706818,True
408,740,37005,-145.3362842737361,90.54680710687735,True
409,621,37129,211.1357865559792,92.46666165000171,True
410,343,37197,287.9162977201245,94.31110666483185,True
411,224,37242,47.9309359037841,95.19520608678108,True
412,333,37309,260.25523336518097,97.50946724089265,True
413,310,37371,5.390889131849704,100.02248374349868,True
414,343,37439,223.98852975497041,102.51059635568028,True
415,122,37464,-16.484394553247412,102.21731038206352,True
416,525,37569,223.0501891594649,103.99624028394229,True
417,274,37624,29.960096912164886,104.93642076675827,True
418,1000,37824,-16.982851240827138,104.67394628640126,True
419,294,37882,249.59959285567544,105.35015006642068,True
420,1000,38082,82.93231046950889,106.01698118666978,True
421,863,38255,96.4418887601401,105.89894554283431,True
422,407,38336,232.50322350079722,107.886150211997,True
423,465,38429,286.6247009260077,110.40876536922455,True
424,286,38487,225.4819950440774,111.99103955136525,True
425,469,38580,297.43148408427567,113.28771632984875,True
426,423,38665,185.38513914581983,115.41032763486315,True
427,1000,38865,144.4332968821581,116.71685540473761,True
428,343,38934,274.24387321986296,119.61295881721351,True
429,1000,39134,48.407301655834665,119.79059363955294,True
430,370,39208,256.1323844092542,120.3200515187394,True
431,860,39380,175.87198418633545,121.47159357008947,True
432,110,39402,-80.53129066564713,119.86286300015918,True
433,813,39564,207.8576187203887,119.18563177206214,True
434,297,39624,265.5308166085588,121.30154047718996,True
435,843,39792,210.3220039572472,124.0737928031334,True
436,328,39858,239.87757021523794,125.44819512066454,True
437,542,39966,219.1161181158203,127.2736076176156,True
438,719,40110,254.5995510014348,128.94066625184735,True
439,267,40163,260.758681395252,131.9735260687977,True
440,286,40221,306.5267904578776,133.497817855567,True
441,292,40279,285.32199992496,136.3050169450016,True
442,410,40361,-147.70231785923778,134.82391880674788,True
443,416,40444,255.92733796853793,137.74833402241026,True
444,751,40594,212.5180992046246,140.06951406512408,True
445,592,40713,231.9683301615715,141.7096473848108,True
446,463,40805,288.0607323094714,144.71442168796176,True
447,363,40878,263.48521422992064,145.1010032320059,True
448,312,40940,248.00108579234163,145.94347025693583,True
449,389,41018,224.33179497096756,147.19968474252323,True
450,326,41083,273.6727032556182,148.70462336515357,True
451,285,41140,272.5576571393049,150.94665053531205,True
452,845,41309,175.89299488334348,152.20277339967294,True
453,815,41472,197.86826186115013,154.0999166847188,True
454,597,41592,223.53419801881302,153.60044234457814,True
455,274,41647,215.84341645956704,155.01644494587413,True
456,653,41777,243.07224912174922,156.06379237615462,True
457,493,41876,280.21395633876705,157.19749602747277,True
458,386,41953,256.08035841077367,160.07088197646294,True
459,404,42034,282.93967057856844,160.92909080650472,True
460,348,42103,290.8609862566264,164.41508137457012,True
461,480,42199,211.3395258381945,164.47722045982712,True
462,349,42269,260.8024539961585,166.3641869959074,True
463,189,42307,44.53995848983192,164.42039539277812,True
464,1000,42507,1.3451051919948096,165.6961831024979,True
465,330,42573,285.173991123617,169.59879251451449,True
466,329,42639,270.14730882139986,171.8400107648849,True
467,661,42771,239.60837661080342,172.02905629212057,True
468,396,42850,294.40744984142714,174.97073947535503,True
469,319,42914,286.2165188191177,175.80304774113745,True
470,462,43006,223.31206982948035,177.3108298443104,True
471,471,43101,245.13105761473543,177.468033558303,True
472,636,43228,242.8339073085851,177.88553230046753,True
473,412,43310,255.8036554110966,177.92894143636997,True
474,433,43397,273.7046513492678,178.3163633929107,True
475,556,43508,209.05759424472583,177.3576860530852,True
476,693,43647,261.0054242275464,179.0753004240934,True
477,545,43756,244.7999928476082,179.80119651710208,True
478,494,43854,220.11626850691113,181.09561542963277,True
479,1000,44054,62.77216040218175,179.72257711166196,True
480,430,44140,202.22314722132413,180.48827347372998,True
481,348,44210,252.28069536058285,180.9301279792888,True
482,418,44294,248.2632007760835,184.12812461979982,True
483,341,44362,275.8490547943863,184.60948557348405,True
484,546,44471,242.79657086249028,185.44576632840008,True
485,500,44571,219.08346122539783,185.53866631279553,True
486,668,44705,181.27511962081235,188.69782914566872,True
487,319,44768,299.13002363884175,189.14286893321116,True
488,150,44798,-44.091550674250854,188.90043437882622,True
489,370,44872,303.9696132225986,189.55840843828508,True
490,329,44938,246.96688307518252,189.25516361604738,True
491,623,45063,240.9554156052357,191.91055505969913,True
492,479,45159,218.90813870450953,194.13428556939377,True
493,311,45221,236.70781060246188,194.0739673762493,True
494,355,45292,254.502389114132,194.12192091484786,True
495,365,45365,251.2667188522945,197.20942495267042,True
496,326,45430,270.1852457711484,197.24681894591944,True
497,333,45497,258.690003950437,198.5169494882562,True
498,385,45574,264.19386768604954,201.0341034135504,True
